	Well	Fluor	Target	Content	Sample	Biological Set Name	Cq	Cq Mean	Cq Std. Dev	Starting Quantity (SQ)	Log Starting Quantity	SQ Mean	SQ Std. Dev	Set Point	Well Note
	A01	FAM	NA	Std	oncgor_std1		21.4823431419866	21.4823431419866	0	15.4	1.18752072083646	15.4	0	60	
	A02	FAM	NA	Std	oncgor_std1		21.4713463692891	21.4713463692891	0	15.4	1.18752072083646	15.4	0	60	
	A03	FAM	NA	Std	oncgor_std1		21.6646840879457	21.6646840879457	0	15.4	1.18752072083646	15.4	0	60	
	A04	FAM	NA	Unkn	576		21.9819286459467	21.9819286459467	0	12.033207487677	1.08038140527243	12.033207487677	0	60	
	A05	FAM	NA	Unkn	576		22.0568554613846	22.0568554613846	0	11.4241132742333	1.05782250064101	11.4241132742333	0	60	
	A06	FAM	NA	Unkn	576		21.5645901655794	21.5645901655794	0	16.0706460267029	1.20603333539389	16.0706460267029	0	60	
	A07	FAM	NA	Unkn	576		22.0545575352304	22.0545575352304	0	11.4423270911197	1.05851435837791	11.4423270911197	0	60	
	A08	FAM	NA	Unkn	576		21.5160401583128	21.5160401583128	0	16.6207543991773	1.22065073208132	16.6207543991773	0	60	
	A09	FAM	NA	Unkn	576		22.1158143923209	22.1158143923209	0	10.9665795601579	1.04007119368384	10.9665795601579	0	60	
	A10	FAM	NA	Unkn	583		36.5142961495881	36.5142961495881	0	0.000506976724128243	-3.29501197915722	0.000506976724128243	0	60	
	A11	FAM	NA	Unkn	583		38.2498745988681	38.2498745988681	0	0.000152209399791584	-3.81755852659592	0.000152209399791584	0	60	
	A12	FAM	NA	Unkn	583		NaN	0	0	NaN	NaN	0	0	60	
	B01	FAM	NA	Std	oncgor_std2		24.8390146953936	24.8390146953936	0	1.54	0.187520720836463	1.54	0	60	
	B02	FAM	NA	Std	oncgor_std2		24.7044081605201	24.7044081605201	0	1.54	0.187520720836463	1.54	0	60	
	B03	FAM	NA	Std	oncgor_std2		24.8835810463214	24.8835810463214	0	1.54	0.187520720836463	1.54	0	60	
	B04	FAM	NA	Unkn	577		24.1610737807354	24.1610737807354	0	2.65635528494923	0.424286161047588	2.65635528494923	0	60	
	B05	FAM	NA	Unkn	577		23.9550155103925	23.9550155103925	0	3.06426286018539	0.486326017432979	3.06426286018539	0	60	
	B06	FAM	NA	Unkn	577		24.1202456361027	24.1202456361027	0	2.73261636953577	0.436578665615748	2.73261636953577	0	60	
	B07	FAM	NA	Unkn	577		24.3231075686984	24.3231075686984	0	2.37411176396906	0.375501159998741	2.37411176396906	0	60	
	B08	FAM	NA	Unkn	577		24.2947459307155	24.2947459307155	0	2.42125348535552	0.384040258887552	2.42125348535552	0	60	
	B09	FAM	NA	Unkn	577		24.2666544573182	24.2666544573182	0	2.46886883106661	0.392498016842739	2.46886883106661	0	60	
	B10	FAM	NA	Unkn	583		35.0994640403205	35.0994640403205	0	0.00135196211287194	-2.86903547880948	0.00135196211287194	0	60	
	B11	FAM	NA	Unkn	583		36.1550382354162	36.1550382354162	0	0.000650358920239409	-3.18684689865135	0.000650358920239409	0	60	
	B12	FAM	NA	Unkn	583		34.8368222059476	34.8368222059476	0	0.00162196138689167	-2.78995948900248	0.00162196138689167	0	60	
	C01	FAM	NA	Std	oncgor_std3		28.833998675602	28.833998675602	0	0.154	-0.812479279163537	0.154	0	60	
	C02	FAM	NA	Std	oncgor_std3		28.611235460491	28.611235460491	0	0.154	-0.812479279163537	0.154	0	60	
	C03	FAM	NA	Std	oncgor_std3		28.4581428999122	28.4581428999122	0	0.154	-0.812479279163537	0.154	0	60	
	C04	FAM	NA	Unkn	578		24.8852046008539	24.8852046008539	0	1.60792372346743	0.206265442880773	1.60792372346743	0	60	
	C05	FAM	NA	Unkn	578		24.5170427333089	24.5170427333089	0	2.07544542775212	0.317111318423905	2.07544542775212	0	60	
	C06	FAM	NA	Unkn	578		24.3904771643531	24.3904771643531	0	2.26577915473541	0.355217576951087	2.26577915473541	0	60	
	C07	FAM	NA	Neg Ctrl	nc_plt		NaN	0	0	NaN	NaN	0	0	60	
	C08	FAM	NA	Neg Ctrl	nc_plt		NaN	0	0	NaN	NaN	0	0	60	
	C09	FAM	NA	Neg Ctrl	nc_plt		NaN	0	0	NaN	NaN	0	0	60	
	C10	FAM	NA	Unkn	584		NaN	0	0	NaN	NaN	0	0	60	
	C11	FAM	NA	Unkn	584		NaN	0	0	NaN	NaN	0	0	60	
	C12	FAM	NA	Unkn	584		NaN	0	0	NaN	NaN	0	0	60	
	D01	FAM	NA	Std	oncgor_std4		31.4392574802538	31.4392574802538	0	0.0154	-1.81247927916354	0.0154	0	60	
	D02	FAM	NA	Std	oncgor_std4		31.1591290457	31.1591290457	0	0.0154	-1.81247927916354	0.0154	0	60	
	D03	FAM	NA	Std	oncgor_std4		31.231724072406	31.231724072406	0	0.0154	-1.81247927916354	0.0154	0	60	
	D04	FAM	NA	Unkn	578		24.351168135907	24.351168135907	0	2.32837381880285	0.367052707253723	2.32837381880285	0	60	
	D05	FAM	NA	Unkn	578		24.2055427945924	24.2055427945924	0	2.57571297991507	0.410897466535613	2.57571297991507	0	60	
	D06	FAM	NA	Unkn	578		24.3500443243281	24.3500443243281	0	2.33018854797752	0.367391063529552	2.33018854797752	0	60	
	D07	FAM	NA	Neg Ctrl	nc_ext		NaN	0	0	NaN	NaN	0	0	60	
	D08	FAM	NA	Neg Ctrl	nc_ext		NaN	0	0	NaN	NaN	0	0	60	
	D09	FAM	NA	Neg Ctrl	nc_ext		NaN	0	0	NaN	NaN	0	0	60	
	D10	FAM	NA	Unkn	584		37.3879587567605	37.3879587567605	0	0.000276660013559978	-3.55805360611081	0.000276660013559978	0	60	
	D11	FAM	NA	Unkn	584		NaN	0	0	NaN	NaN	0	0	60	
	D12	FAM	NA	Unkn	584		NaN	0	0	NaN	NaN	0	0	60	
	E01	FAM	NA	Std	oncgor_std5		36.5113566430072	36.5113566430072	0	0.00154	-2.81247927916354	0.00154	0	60	
	E02	FAM	NA	Std	oncgor_std5		34.1784638524416	34.1784638524416	0	0.00154	-2.81247927916354	0.00154	0	60	
	E03	FAM	NA	Std	oncgor_std5		35.5965609749801	35.5965609749801	0	0.00154	-2.81247927916354	0.00154	0	60	
	E04	FAM	NA	Unkn	579		32.0027026609528	32.0027026609528	0	0.0115700415281056	-1.93666508224145	0.0115700415281056	0	60	
	E05	FAM	NA	Unkn	579		32.3659840839765	32.3659840839765	0	0.00899411512973278	-2.04604155751884	0.00899411512973278	0	60	
	E06	FAM	NA	Unkn	579		32.1364232462908	32.1364232462908	0	0.0105456762079372	-1.97692556727963	0.0105456762079372	0	60	
	E07	FAM	NA	Unkn	579		32.3386930672573	32.3386930672573	0	0.00916590178995013	-2.03782480040906	0.00916590178995013	0	60	
	E08	FAM	NA	Unkn	579		32.9230485875834	32.9230485875834	0	0.00611276802519995	-2.21376208503587	0.00611276802519995	0	60	
	E09	FAM	NA	Unkn	579		32.8484958787505	32.8484958787505	0	0.00643701000104102	-2.19131581611671	0.00643701000104102	0	60	
	E10	FAM	NA	Unkn	546		NaN	0	0	NaN	NaN	0	0	60	
	E11	FAM	NA	Unkn	546		NaN	0	0	NaN	NaN	0	0	60	
	E12	FAM	NA	Unkn	546		NaN	0	0	NaN	NaN	0	0	60	
	F01	FAM	NA	Std	oncgor_std6		37.200483851478	37.200483851478	0	0.000154	-3.81247927916354	0.000154	0	60	
	F03	FAM	NA	Std	oncgor_std6		NaN	0	0	0.000154	-3.81247927916354	0	0	60	
	F04	FAM	NA	Unkn	580		33.0031262410809	33.0031262410809	0	0.00578266721848866	-2.23787179979956	0.00578266721848866	0	60	
	F05	FAM	NA	Unkn	580		32.906383970132	32.906383970132	0	0.00618379785694961	-2.20874471557198	0.00618379785694961	0	60	
	F06	FAM	NA	Unkn	580		33.2245656968956	33.2245656968956	0	0.00495972262473674	-2.3045426109926	0.00495972262473674	0	60	
	F07	FAM	NA	Unkn	580		33.0095763037679	33.0095763037679	0	0.00575686732398283	-2.23981377942555	0.00575686732398283	0	60	
	F08	FAM	NA	Unkn	580		33.0613393659172	33.0613393659172	0	0.00555394327693447	-2.25539856006292	0.00555394327693447	0	60	
	F09	FAM	NA	Unkn	580		32.8211972526859	32.8211972526859	0	0.00655999082575199	-2.18309676799142	0.00655999082575199	0	60	
	F10	FAM	NA	Unkn	547		NaN	0	0	NaN	NaN	0	0	60	
	F11	FAM	NA	Unkn	547		NaN	0	0	NaN	NaN	0	0	60	
	F12	FAM	NA	Unkn	547		NaN	0	0	NaN	NaN	0	0	60	
	G01	FAM	NA	Std	oncgor_std7		NaN	0	0	1.54E-05	-4.81247927916354	0	0	60	
	G02	FAM	NA	Std	oncgor_std7		NaN	0	0	1.54E-05	-4.81247927916354	0	0	60	
	G03	FAM	NA	Std	oncgor_std7		NaN	0	0	1.54E-05	-4.81247927916354	0	0	60	
