Well	Fluor	Target	Content	Sample	Cq	SQ
A01	FAM		Std	2.8E-01	22.2795374854866	0.28
A02	FAM		Std	2.8E-01	22.195990785428	0.28
A03	FAM		Std	2.8E-01	22.2562178374152	0.28
A04	FAM		Unkn	548	30.1079144977472	0.00280922957510806
A05	FAM		Unkn	548	30.1528468822899	0.00273589266921222
A06	FAM		Unkn	548	30.1774464483372	0.0026965564300588
A07	FAM		Unkn	548	30.4380331421039	0.00231304187462151
A08	FAM		Unkn	548	30.0783284804445	0.00285858884993044
A09	FAM		Unkn	548	30.3810942850965	0.00239189135951016
A10	FAM		Unkn	556	31.3376423528871	0.00136199066959198
A11	FAM		Unkn	556	31.49019005636	0.00124500529038189
A12	FAM		Unkn	556	31.2550576681278	0.00142984557242393
B01	FAM		Std	2.8E-02	26.1694120031253	0.028
B02	FAM		Std	2.8E-02	26.154740323085	0.028
B03	FAM		Std	2.8E-02	26.1086391282489	0.028
B04	FAM		Unkn	549	31.1931385941618	0.00148292919880113
B05	FAM		Unkn	549	31.2376427319722	0.00144458045003178
B06	FAM		Unkn	549	31.339389956148	0.00136059011224169
B07	FAM		Unkn	549	31.2533629141467	0.00143127288726169
B08	FAM		Unkn	549	31.3318176068272	0.00136666913344441
B09	FAM		Unkn	549	31.2571666439263	0.00142807138923163
B10	FAM		Unkn	556	31.1295005705857	0.00153954076856271
B11	FAM		Unkn	556	30.8546189177838	0.00180997303058922
B12	FAM		Unkn	556	31.1670488524842	0.00150588207148682
C01	FAM		Std	2.8E-03	30.6178622974352	0.0028
C02	FAM		Std	2.8E-03	30.0075945819789	0.0028
C03	FAM		Std	2.8E-03	30.4883561637262	0.0028
C04	FAM		Unkn	550	30.7592378712608	0.00191451529955151
C05	FAM		Unkn	550	30.5483047605456	0.0021676521019367
C06	FAM		Unkn	550	30.6976903346874	0.00198515823351099
C07	FAM		Unkn	550	30.5791616738232	0.00212863000156111
C08	FAM		Unkn	550	30.5101939675735	0.0022168363472501
C09	FAM		Unkn	550	30.617554299592	0.00208105744470016
C10	FAM		Unkn	557	30.0783905977689	0.00285848431442936
C11	FAM		Unkn	557	30.0520809353311	0.00290310396123381
C12	FAM		Unkn	557	30.0836398694469	0.00284966425954136
D01	FAM		Std	2.8E-04	34.3465921301467	0.00028
D02	FAM		Std	2.8E-04	33.5020294412864	0.00028
D03	FAM		Std	2.8E-04	33.7679691367541	0.00028
D04	FAM		Unkn	551	30.490771756274	0.00224232957877588
D05	FAM		Unkn	551	30.472224179132	0.00226694839654684
D06	FAM		Unkn	551	30.5537494709941	0.00216071503600042
D07	FAM		Unkn	551	30.7338974824689	0.00194329080292563
D08	FAM		Unkn	551	30.5495963643219	0.00216600446662455
D09	FAM		Unkn	551	30.5979996986093	0.00210515331216987
D10	FAM		Unkn	557	29.8527201699563	0.00326463435091091
D11	FAM		Unkn	557	29.9573332465608	0.00306963961458505
D12	FAM		Unkn	557	30.0896268898137	0.00283963782334965
E04	FAM		Unkn	552	27.7830997788966	0.0110405022208527
E05	FAM		Unkn	552	28.12394255261	0.00903323231969098
E06	FAM		Unkn	552	27.8629415201574	0.0105335590562213
E07	FAM		Unkn	552	27.9609327568339	0.00994308223692675
E08	FAM		Unkn	552	28.1798621459233	0.0087406922036519
E09	FAM		Unkn	552	28.0098834905863	0.00966063015005629
E10	FAM		Unkn	558	31.5399560052451	0.00120905815185861
E11	FAM		Unkn	558	31.2625080810309	0.00142358772909907
E12	FAM		Unkn	558	31.4609504722135	0.00126662217004289
F04	FAM		Unkn	553	28.0655927634676	0.00934892933993067
F05	FAM		Unkn	553	28.048589921269	0.00944298093002856
F06	FAM		Unkn	553	27.8636677004205	0.0105290567601055
F07	FAM		Unkn	553	27.8466922912065	0.010634808847192
F08	FAM		Unkn	553	28.0044382545823	0.00969164900558138
F09	FAM		Unkn	553	27.918813037656	0.0101927195250653
F10	FAM		Unkn	558	31.1791368538551	0.00149520361756388
F11	FAM		Unkn	558	31.5752653013194	0.00118418461798799
F12	FAM		Unkn	558	31.1762304581564	0.00149776417188438
G04	FAM		Unkn	554	28.4037329972232	0.00766138355000406
G05	FAM		Unkn	554	28.3610029107873	0.00785655769574267
G06	FAM		Unkn	554	28.3840196937045	0.00775081627828941
G07	FAM		Unkn	554	28.3595296326464	0.00786337500059157
G08	FAM		Unkn	554	28.467120715191	0.00738074880371399
G09	FAM		Unkn	554	28.5036251739478	0.00722382264964025
G10	FAM		Neg Ctrl	NC Plate	NaN	NaN
G11	FAM		Neg Ctrl	NC Plate	NaN	NaN
G12	FAM		Neg Ctrl	NC Plate	NaN	NaN
H01	FAM		Neg Ctrl	NC MM	NaN	NaN
H02	FAM		Neg Ctrl	NC MM	NaN	NaN
H03	FAM		Neg Ctrl	NC MM	NaN	NaN
H04	FAM		Unkn	555	30.1380776384023	0.00275978475545994
H05	FAM		Unkn	555	30.1662627122457	0.00271436931365022
H06	FAM		Unkn	555	30.1953002705977	0.00266836172059982
H07	FAM		Unkn	555	30.254084922672	0.00257759582535778
H08	FAM		Unkn	555	30.1990740392832	0.00266244004046709
H09	FAM		Unkn	555	30.1424388546019	0.00275270802383309
H10	FAM		Neg Ctrl	NC Plate	NaN	NaN
H11	FAM		Neg Ctrl	NC Plate	NaN	NaN
H12	FAM		Neg Ctrl	NC Plate	NaN	NaN
l	NC Plate	NaN	NaN
