Well	Fluor	Target	Content	Sample	Cq	SQ
A01	FAM		Std	1.6 ng/µl	21.3563278833617	1.6
A02	FAM		Std	1.6 ng/µl	21.3394989938698	1.6
A03	FAM		Std	1.6 ng/µl	21.3812670244078	1.6
A04	FAM		Unkn	567	29.0953525736429	0.0117602694075112
A05	FAM		Unkn	567	28.81089912217	0.0140750864896639
A06	FAM		Unkn	567	29.1756841360097	0.0111784091604546
A07	FAM		Unkn	567	28.6892240131079	0.0151995269101271
A08	FAM		Unkn	567	28.9697876763498	0.0127310243998437
A09	FAM		Unkn	567	29.0546345599369	0.0120666689656487
A10	FAM		Unkn	574	24.1772567779486	0.262780456592263
A11	FAM		Unkn	574	24.4464884731705	0.221684347077876
A12	FAM		Unkn	574	24.5053770473418	0.21358964381656
B01	FAM		Std	0.16 ng/µl	25.2066892313442	0.16
B02	FAM		Std	0.16 ng/µl	25.0503405313644	0.16
B03	FAM		Std	0.16 ng/µl	25.0189301064867	0.16
B04	FAM		Unkn	568	29.1200344325419	0.0115783406698859
B05	FAM		Unkn	568	28.8569694220869	0.013671389534258
B06	FAM		Unkn	568	29.0297096757082	0.0122581523465508
B07	FAM		Unkn	568	29.2726312422149	0.0105144027695321
B08	FAM		Unkn	568	29.1257508372934	0.0115366083345214
B09	FAM		Unkn	568	29.0243370233396	0.0122998237517852
B10	FAM		Unkn	574	24.006875033964	0.292640007122545
B11	FAM		Unkn	574	23.9565166052218	0.302098431826741
B12	FAM		Unkn	574	24.2148532144508	0.256613366365632
C01	FAM		Std	16 pg/µl	28.2986129101007	0.016
C02	FAM		Std	16 pg/µl	28.0969274984975	0.016
C03	FAM		Std	16 pg/µl	28.2785185432363	0.016
C04	FAM		Unkn	569	28.1963511423447	0.0207510148560914
C05	FAM		Unkn	569	28.1504069345573	0.0213620617016874
C06	FAM		Unkn	569	28.077698873117	0.0223660394915593
C07	FAM		Neg Ctrl	Plate NC	NaN	NaN
C08	FAM		Neg Ctrl	Plate NC	NaN	NaN
C09	FAM		Neg Ctrl	Plate NC	NaN	NaN
C10	FAM		Unkn	575	24.5737920082279	0.204555890784015
C11	FAM		Unkn	575	24.5381338508171	0.209215594954637
C12	FAM		Unkn	575	24.9969502030349	0.156576820610783
D01	FAM		Std	1.6 pg/µl	32.8905267453561	0.0016
D04	FAM		Unkn	569	28.096709156742	0.0220990710027648
D05	FAM		Unkn	569	28.0307913384714	0.0230386580922015
D06	FAM		Unkn	569	27.9345905668863	0.0244820528493187
D07	FAM		Neg Ctrl	samp blk 585	NaN	NaN
D08	FAM		Neg Ctrl	samp blk 585	NaN	NaN
D09	FAM		Neg Ctrl	samp blk 585	NaN	NaN
D10	FAM		Unkn	575	24.4010268204568	0.228142645948406
D11	FAM		Unkn	575	24.4195057038179	0.225495138058597
D12	FAM		Unkn	575	24.6020549909748	0.200936409624928
E04	FAM		Unkn	570	25.6354526540643	0.10460869817227
E05	FAM		Unkn	570	25.7741500493391	0.0958338849431619
E06	FAM		Unkn	570	25.9489690764341	0.0858146001587272
E07	FAM		Unkn	570	26.0385852937581	0.0810917859404461
E08	FAM		Unkn	570	25.8533626621047	0.0911567400269861
E09	FAM		Unkn	570	26.0197775006015	0.0820609209105254
E10	FAM		Unkn	537 (virik)	NaN	NaN
E11	FAM		Unkn	537 (virik)	NaN	NaN
E12	FAM		Unkn	537 (virik)	NaN	NaN
F04	FAM		Unkn	571	25.7845010709306	0.0952093301652772
F05	FAM		Unkn	571	26.1764123183885	0.0743304786984387
F06	FAM		Unkn	571	26.0981059551666	0.0780995673356665
F07	FAM		Unkn	571	26.2104786217987	0.0727480837846898
F08	FAM		Unkn	571	26.1989935929321	0.073277768187164
F09	FAM		Unkn	571	26.174343200623	0.0744276914475169
F10	FAM		Unkn	537 (virik)	NaN	NaN
F11	FAM		Unkn	537 (virik)	NaN	NaN
F12	FAM		Unkn	537 (virik)	NaN	NaN
G04	FAM		Unkn	572	25.8110912999835	0.0936235364070343
G05	FAM		Unkn	572	25.9467977548292	0.0859323798588497
G06	FAM		Unkn	572	25.5839661244582	0.10806673746037
G07	FAM		Unkn	572	25.7794799169133	0.0955117840755695
G08	FAM		Unkn	572	25.6267869362277	0.105182879092603
G09	FAM		Unkn	572	25.6316189268056	0.104862329101338
G10	FAM		Unkn	540 (virik)	NaN	NaN
G11	FAM		Unkn	540 (virik)	NaN	NaN
G12	FAM		Unkn	540 (virik)	NaN	NaN
H01	FAM		Neg Ctrl		NaN	NaN
H02	FAM		Neg Ctrl		NaN	NaN
H03	FAM		Neg Ctrl		NaN	NaN
H04	FAM		Unkn	573	23.7348335669626	0.347506181359985
H05	FAM		Unkn	573	23.4074917592873	0.427328492726609
H06	FAM		Unkn	573	23.579086670621	0.383432047186311
H07	FAM		Unkn	573	23.7200467609696	0.350767205072899
H08	FAM		Unkn	573	23.7276738635802	0.349081350651552
H09	FAM		Unkn	573	24.1332223853878	0.270192300609121
H10	FAM		Unkn	543 (virik)	NaN	NaN
H11	FAM		Unkn	543 (virik)	NaN	NaN
H12	FAM		Unkn	543 (virik)	NaN	NaN
